Overall,Potential,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,Goalkeeper Diving,Goalkeeper Handling, GoalkeeperKicking,Goalkeeper Positioning,Goalkeeper Reflexes,ST Rating,LW Rating,LF Rating,CF Rating,RF Rating,RW Rating,CAM Rating,LM Rating,CM Rating,RM Rating,LWB Rating,CDM Rating,RWB Rating,LB Rating,CB Rating,RB Rating,GK Rating,Attacking Work Rate_High,Attacking Work Rate_Low,Attacking Work Rate_Medium,Defensive Work Rate_High,Defensive Work Rate_Low,Defensive Work Rate_Medium
60,,,,79.0,,313.0,1.0,,2.0,,59.0,,,,,,22.0,33.0,56.0,,20.0,42.0,,27.0,46.0,49.0,56.0,62.0,48.0,55.0,44.0,70.0,64.0,,73.0,29.0,,,,31.0,,49.0,,,63.0,13.0,13.0,,,7.0,,42.0,,,,,,46.0,48.0,,55.0,,55.0,,,,18.0,0.0,0.0,1.0,1.0,0.0,
60,76.0,19.0,194.0,,1062.0,368.0,1.0,,,1.0,57.0,58.0,,,,61.0,12.0,,13.0,,7.0,14.0,,12.0,21.0,,64.0,,60.0,,62.0,,,33.0,61.0,5.0,,,4.0,29.0,14.0,,,,13.0,57.0,,66.0,,,,,24.0,24.0,,,,,22.0,27.0,25.0,23.0,25.0,25.0,24.0,25.0,61.0,,,,0.0,0.0,
60,,,,,1718.0,,1.0,,2.0,,,59.0,57.0,,,64.0,,61.0,55.0,58.0,,57.0,46.0,,,,,66.0,74.0,56.0,,,,77.0,61.0,62.0,,,,,58.0,,,,57.0,9.0,,15.0,13.0,10.0,62.0,60.0,,60.0,60.0,60.0,,,62.0,62.0,62.0,61.0,,61.0,,,18.0,1.0,,,,1.0,
60,72.0,19.0,,,,,1.0,,,,70.0,,,60.0,44.0,,,54.0,45.0,61.0,48.0,,44.0,,56.0,,70.0,70.0,,,67.0,53.0,55.0,,59.0,,,,55.0,,,56.0,47.0,43.0,44.0,,7.0,8.0,5.0,,58.0,,,58.0,,59.0,,,,,55.0,,55.0,53.0,50.0,53.0,15.0,,0.0,,0.0,,
60,69.0,,186.0,82.0,,283.0,,3.0,,,,,,,,,34.0,,60.0,55.0,,,32.0,22.0,,48.0,40.0,,41.0,55.0,58.0,42.0,72.0,,73.0,29.0,,,33.0,,42.0,,58.0,,56.0,,11.0,11.0,12.0,,44.0,40.0,,41.0,41.0,40.0,,44.0,48.0,44.0,52.0,56.0,52.0,54.0,62.0,,18.0,0.0,,,0.0,0.0,
60,74.0,,183.0,68.0,1451.0,,,3.0,,,,,,,25.0,48.0,53.0,,30.0,56.0,41.0,63.0,57.0,,,60.0,76.0,74.0,,54.0,79.0,,,53.0,,,,27.0,58.0,55.0,49.0,59.0,,,27.0,,,,,,57.0,,,59.0,59.0,,,61.0,,61.0,48.0,43.0,48.0,,,45.0,,,0.0,1.0,,0.0,1.0
60,71.0,21.0,178.0,,1478.0,,,3.0,2.0,1.0,,,,63.0,24.0,,52.0,68.0,,,58.0,63.0,,42.0,,63.0,77.0,,,45.0,71.0,65.0,,,,58.0,32.0,,64.0,,55.0,60.0,20.0,26.0,20.0,,,,14.0,12.0,,,60.0,60.0,,61.0,,,,,,40.0,,43.0,35.0,43.0,17.0,0.0,,1.0,0.0,,1.0
60,76.0,19.0,,,,,,3.0,,1.0,55.0,,59.0,,24.0,,61.0,,,62.0,54.0,65.0,60.0,,59.0,66.0,,55.0,62.0,54.0,,59.0,33.0,31.0,,,25.0,,57.0,,,,29.0,,,10.0,10.0,5.0,,,,,59.0,,,,,61.0,56.0,,,,,,,,16.0,,,0.0,0.0,1.0,0.0
60,63.0,,178.0,70.0,1743.0,368.0,,3.0,,,66.0,54.0,,,,71.0,50.0,,55.0,,52.0,60.0,56.0,53.0,59.0,59.0,,,,58.0,71.0,61.0,72.0,77.0,,55.0,66.0,,,,56.0,,,59.0,56.0,,6.0,11.0,10.0,13.0,,59.0,,,59.0,,61.0,,,62.0,63.0,63.0,63.0,62.0,,62.0,,,0.0,1.0,,0.0,0.0
60,,20.0,186.0,,1517.0,332.0,,3.0,,,69.0,,50.0,,62.0,,,30.0,,,37.0,,,,57.0,,,68.0,57.0,,,45.0,55.0,54.0,68.0,33.0,56.0,60.0,,,40.0,,63.0,63.0,,,14.0,,,11.0,,,,,50.0,51.0,,,,,60.0,61.0,,61.0,63.0,61.0,,,0.0,,,,1.0
60,73.0,,,,1438.0,,1.0,,,1.0,73.0,51.0,54.0,,,48.0,,53.0,33.0,60.0,43.0,60.0,,55.0,51.0,60.0,,73.0,56.0,,,52.0,54.0,59.0,,,29.0,22.0,,50.0,,,,25.0,27.0,,14.0,,12.0,6.0,,58.0,,57.0,,58.0,59.0,,,61.0,48.0,,,45.0,37.0,,,1.0,0.0,,0.0,0.0,
60,72.0,,,,,,,,,1.0,,,53.0,,,,,,44.0,55.0,,57.0,54.0,,45.0,63.0,,77.0,,52.0,60.0,,,63.0,,40.0,50.0,51.0,51.0,53.0,,,,,,15.0,,,9.0,9.0,54.0,57.0,,55.0,55.0,,57.0,60.0,,60.0,60.0,56.0,,60.0,,,18.0,1.0,,0.0,,0.0,
60,,29.0,173.0,76.0,1559.0,,,,,,76.0,,,54.0,52.0,,,37.0,45.0,53.0,,52.0,,,,49.0,,,,,,51.0,,,62.0,35.0,,53.0,49.0,,,,50.0,,57.0,,,,,,,,,,,,52.0,,,57.0,60.0,,,,57.0,60.0,,,0.0,,,0.0,
60,,19.0,173.0,66.0,,,1.0,2.0,,,,53.0,53.0,,24.0,50.0,,,39.0,60.0,37.0,,40.0,34.0,,60.0,,,,55.0,72.0,61.0,,,52.0,55.0,32.0,24.0,60.0,,,,,21.0,28.0,,,10.0,5.0,8.0,,,,59.0,59.0,59.0,,,,61.0,,44.0,48.0,45.0,37.0,45.0,15.0,1.0,,0.0,,,1.0
60,,33.0,,,1545.0,,,,2.0,1.0,67.0,41.0,49.0,57.0,,66.0,,,,,,55.0,45.0,,,59.0,,70.0,60.0,,59.0,,,,,35.0,67.0,61.0,50.0,49.0,30.0,,57.0,,60.0,,,6.0,,,,,53.0,,,,55.0,56.0,,,59.0,59.0,,60.0,,60.0,19.0,,,1.0,1.0,,
60,,,,65.0,1638.0,346.0,0.0,,2.0,1.0,65.0,50.0,,,,,,50.0,,,48.0,,54.0,,66.0,65.0,,,,,76.0,,,,47.0,,,49.0,46.0,,50.0,66.0,,57.0,,,,5.0,7.0,,,60.0,,58.0,58.0,,63.0,,,,60.0,60.0,,,,,,,0.0,,,0.0,1.0
60,69.0,,186.0,72.0,,,1.0,,2.0,1.0,65.0,30.0,40.0,,60.0,63.0,32.0,25.0,,,,45.0,,25.0,48.0,,,63.0,65.0,,70.0,48.0,,,65.0,25.0,64.0,,25.0,,,,60.0,,59.0,15.0,,10.0,13.0,7.0,,44.0,43.0,43.0,,44.0,46.0,,,,56.0,58.0,,58.0,,58.0,19.0,0.0,0.0,,0.0,,
60,,19.0,,65.0,,316.0,1.0,3.0,2.0,,78.0,,48.0,65.0,,,60.0,55.0,39.0,,47.0,70.0,,,37.0,60.0,,,,,,58.0,44.0,70.0,,39.0,,19.0,53.0,45.0,50.0,50.0,17.0,22.0,,7.0,,11.0,,13.0,58.0,,57.0,,,60.0,58.0,61.0,51.0,,49.0,,49.0,,,45.0,17.0,,,,,0.0,1.0
60,66.0,,191.0,79.0,,296.0,0.0,,2.0,,36.0,,,,59.0,,,34.0,,56.0,22.0,,42.0,,,,38.0,35.0,,53.0,38.0,46.0,,63.0,75.0,28.0,,57.0,24.0,,,,,60.0,58.0,,,,,,,43.0,42.0,42.0,42.0,43.0,,,,,56.0,58.0,,56.0,62.0,,16.0,0.0,0.0,,0.0,0.0,
60,60.0,28.0,193.0,,,,1.0,,2.0,1.0,,61.0,40.0,,,57.0,33.0,,,,52.0,,,56.0,,62.0,60.0,63.0,51.0,,46.0,56.0,,50.0,,60.0,,,,,65.0,49.0,10.0,17.0,,14.0,,10.0,8.0,13.0,,56.0,,58.0,58.0,56.0,,55.0,48.0,55.0,,,38.0,,,37.0,18.0,1.0,0.0,,0.0,,1.0
60,66.0,23.0,181.0,,1581.0,,,,2.0,,,56.0,,,50.0,53.0,48.0,,,,58.0,65.0,,49.0,62.0,63.0,,,50.0,,64.0,,51.0,42.0,,,55.0,,61.0,,,,,,41.0,,6.0,10.0,,,,59.0,59.0,59.0,59.0,,,,,60.0,,57.0,,,54.0,54.0,17.0,,0.0,,0.0,0.0,
60,,,,,,338.0,1.0,,2.0,,,55.0,55.0,,51.0,62.0,38.0,55.0,,,,,,55.0,60.0,,,,,55.0,60.0,60.0,64.0,72.0,59.0,58.0,,58.0,44.0,,61.0,42.0,40.0,60.0,55.0,,10.0,,,6.0,,,,57.0,57.0,,,,,,58.0,,58.0,,,,,,0.0,,1.0,,
60,,17.0,192.0,81.0,1412.0,,,3.0,,,59.0,61.0,,57.0,21.0,,,,,,,,,,,61.0,55.0,63.0,52.0,,,58.0,,,,,,15.0,62.0,,,45.0,,14.0,19.0,10.0,,,,6.0,,56.0,,,,56.0,,,,56.0,41.0,,41.0,39.0,,39.0,,,,,0.0,0.0,
60,73.0,,,,922.0,326.0,,,,,,58.0,,62.0,36.0,57.0,10.0,5.0,,17.0,6.0,12.0,10.0,10.0,,14.0,38.0,,,57.0,,39.0,,28.0,66.0,5.0,26.0,6.0,8.0,37.0,14.0,37.0,6.0,,,,,,57.0,62.0,,20.0,,,,20.0,,23.0,,,21.0,22.0,,,,,,0.0,,,,0.0,1.0
60,,,183.0,74.0,,,1.0,,2.0,,58.0,50.0,,60.0,,52.0,48.0,,38.0,64.0,50.0,,,,,,,,56.0,64.0,,,34.0,73.0,,52.0,24.0,,59.0,62.0,62.0,,,,23.0,,9.0,,,,56.0,58.0,59.0,59.0,,58.0,60.0,60.0,,,,,,52.0,,52.0,19.0,,1.0,0.0,,0.0,1.0
60,73.0,21.0,,81.0,,,,3.0,,1.0,,34.0,,52.0,,66.0,,31.0,57.0,56.0,29.0,,,28.0,42.0,,,52.0,,,,,73.0,,,26.0,48.0,,,37.0,50.0,54.0,,65.0,,,13.0,6.0,,8.0,49.0,49.0,46.0,,46.0,,49.0,52.0,,,,57.0,,,,,,,0.0,1.0,0.0,,
60,,18.0,189.0,80.0,1656.0,356.0,1.0,3.0,,1.0,64.0,,57.0,61.0,59.0,58.0,50.0,,58.0,,,63.0,,44.0,58.0,,,63.0,56.0,,,,57.0,,60.0,,59.0,,,58.0,,,57.0,62.0,,13.0,15.0,,,,62.0,,61.0,61.0,61.0,60.0,,62.0,62.0,62.0,,62.0,,,,61.0,,,,,0.0,,1.0
60,,,175.0,,1618.0,,,,2.0,1.0,,,,,,45.0,,55.0,52.0,,57.0,,54.0,51.0,73.0,65.0,65.0,,61.0,,78.0,,,,40.0,50.0,,,,57.0,,,,,56.0,11.0,,15.0,,6.0,60.0,,,61.0,,60.0,64.0,63.0,,,55.0,,55.0,,,,,0.0,0.0,1.0,,0.0,1.0
60,,,,,1592.0,319.0,1.0,3.0,,1.0,43.0,62.0,,60.0,36.0,,,62.0,,57.0,,59.0,56.0,55.0,,60.0,,,,,72.0,,67.0,,,59.0,61.0,,65.0,,,64.0,,,28.0,8.0,13.0,,9.0,,,,59.0,,,,60.0,59.0,,59.0,48.0,,48.0,,,46.0,,0.0,0.0,,0.0,,
60,72.0,,,71.0,,,,,3.0,1.0,,,,,47.0,,46.0,,,61.0,54.0,63.0,,,,58.0,78.0,78.0,64.0,,63.0,,,68.0,79.0,,50.0,44.0,,,52.0,,,,,,,,7.0,,,60.0,60.0,60.0,,,,,,61.0,,,57.0,,,,17.0,,,,0.0,0.0,1.0
60,75.0,19.0,175.0,75.0,1656.0,347.0,1.0,3.0,,,66.0,51.0,,,54.0,56.0,,,,,37.0,58.0,,,62.0,,,,83.0,,,58.0,,59.0,52.0,,59.0,53.0,,,,,,57.0,,,,14.0,,,,59.0,59.0,,59.0,59.0,62.0,,62.0,,,59.0,,58.0,,58.0,17.0,,,,0.0,0.0,
60,71.0,,177.0,,,324.0,0.0,2.0,3.0,,,,51.0,,,52.0,,57.0,26.0,52.0,,,60.0,,46.0,,,76.0,71.0,44.0,72.0,60.0,44.0,53.0,51.0,,55.0,18.0,,50.0,,,,20.0,14.0,14.0,12.0,10.0,13.0,,,,58.0,58.0,58.0,,60.0,,,,,,,42.0,35.0,42.0,17.0,,0.0,,0.0,0.0,1.0
60,71.0,22.0,190.0,,1064.0,337.0,1.0,3.0,,1.0,,59.0,59.0,62.0,,,,,,19.0,17.0,,,13.0,,15.0,39.0,39.0,45.0,54.0,,,,28.0,,,,,,,,,,10.0,13.0,,,,,,,,23.0,,,,,,,25.0,,27.0,,,,24.0,61.0,0.0,0.0,1.0,,0.0,1.0
60,71.0,22.0,170.0,62.0,,331.0,0.0,,2.0,1.0,,,,65.0,51.0,,54.0,,,51.0,,63.0,53.0,,,62.0,82.0,86.0,89.0,,88.0,,,78.0,,26.0,50.0,,45.0,,,42.0,51.0,,,11.0,,,7.0,12.0,,,,,52.0,56.0,55.0,,,59.0,,54.0,,60.0,,60.0,17.0,1.0,,0.0,,0.0,
60,60.0,30.0,178.0,63.0,1606.0,338.0,,,,1.0,76.0,54.0,,,39.0,53.0,,,55.0,57.0,,62.0,,,,,77.0,,,55.0,,54.0,72.0,,49.0,50.0,,,,51.0,,53.0,34.0,,,,7.0,12.0,15.0,12.0,,60.0,59.0,59.0,59.0,,,,,,,50.0,,,48.0,53.0,18.0,,,,,,1.0
60,,27.0,185.0,,1686.0,366.0,,,2.0,,,57.0,62.0,,,,58.0,55.0,48.0,,56.0,63.0,,,63.0,,,75.0,66.0,,69.0,,58.0,,66.0,,,42.0,60.0,,,61.0,47.0,45.0,42.0,6.0,,15.0,,13.0,,61.0,61.0,,,,61.0,,61.0,61.0,58.0,57.0,58.0,56.0,,,,0.0,,1.0,0.0,,1.0
60,,18.0,,78.0,,,1.0,,3.0,,76.0,,,64.0,,65.0,50.0,59.0,,,48.0,,56.0,53.0,60.0,,74.0,77.0,,,,65.0,57.0,,,,52.0,,60.0,,,,,49.0,,,,7.0,6.0,,,,,62.0,,62.0,64.0,64.0,62.0,64.0,,,57.0,56.0,54.0,56.0,17.0,,,,,0.0,
60,,,176.0,,1674.0,352.0,1.0,,,1.0,,,,62.0,51.0,58.0,53.0,,59.0,62.0,,,52.0,56.0,,63.0,,65.0,67.0,52.0,,56.0,,73.0,,57.0,,52.0,,60.0,51.0,,,50.0,,,10.0,11.0,,,60.0,,60.0,60.0,60.0,,,,62.0,,,58.0,60.0,59.0,55.0,59.0,17.0,0.0,0.0,,0.0,1.0,
60,,,180.0,75.0,,,1.0,,,,64.0,55.0,,60.0,51.0,,,,59.0,68.0,,62.0,47.0,41.0,,,,65.0,,58.0,68.0,,60.0,,51.0,,,,65.0,54.0,52.0,,45.0,,60.0,8.0,7.0,,12.0,13.0,62.0,,60.0,,,59.0,62.0,,,62.0,,,,,,58.0,,,0.0,,0.0,0.0,1.0
60,,,188.0,,1465.0,315.0,1.0,4.0,,1.0,63.0,59.0,52.0,61.0,22.0,58.0,52.0,61.0,,55.0,47.0,64.0,,,46.0,,,64.0,,56.0,,,65.0,,,,,,,55.0,,,18.0,,,13.0,,,10.0,,62.0,59.0,60.0,,60.0,59.0,61.0,,54.0,,,41.0,43.0,,39.0,41.0,,,0.0,,,0.0,1.0
60,,,187.0,85.0,893.0,,,5.0,,,62.0,,60.0,,,,,8.0,11.0,21.0,8.0,,,13.0,,,,,30.0,39.0,30.0,45.0,43.0,19.0,,7.0,23.0,19.0,,,14.0,,,12.0,12.0,,61.0,60.0,59.0,62.0,21.0,,19.0,19.0,19.0,17.0,22.0,20.0,,,,24.0,,20.0,,20.0,,0.0,0.0,1.0,0.0,,
60,60.0,32.0,187.0,81.0,1139.0,,1.0,,1.0,1.0,62.0,,,,48.0,,,,,,,,,,,21.0,48.0,,30.0,47.0,62.0,,,,,15.0,34.0,,19.0,32.0,,28.0,16.0,,18.0,62.0,58.0,56.0,61.0,,,26.0,27.0,,,,28.0,29.0,,,28.0,28.0,,28.0,,,60.0,0.0,0.0,1.0,0.0,0.0,1.0
60,,21.0,,80.0,,331.0,,,,,,,,,,,30.0,,,60.0,,55.0,,,44.0,58.0,,,,,,45.0,72.0,67.0,,,,61.0,,46.0,,52.0,,,,,8.0,,10.0,12.0,,50.0,50.0,50.0,,,,,55.0,52.0,59.0,,59.0,,,,,,,1.0,0.0,,
60,64.0,,175.0,,,,0.0,2.0,,,59.0,,,,,66.0,,41.0,,52.0,,54.0,46.0,,,,,,,,,,76.0,75.0,,38.0,75.0,,,36.0,,49.0,,,61.0,11.0,,,,7.0,,,50.0,,,52.0,,56.0,53.0,56.0,60.0,58.0,60.0,,,60.0,,,0.0,1.0,0.0,,1.0
60,75.0,,186.0,89.0,1583.0,356.0,,3.0,,,,,,,,68.0,,,,52.0,,,,,45.0,,,91.0,,52.0,76.0,,,41.0,,53.0,,28.0,,50.0,49.0,,,28.0,,,,,10.0,11.0,,61.0,,,,,,,,,48.0,45.0,48.0,,46.0,,,,0.0,0.0,,1.0,0.0
60,62.0,,180.0,,962.0,,1.0,,,,,56.0,60.0,,40.0,,12.0,,10.0,22.0,5.0,13.0,14.0,12.0,,14.0,43.0,35.0,,,47.0,,61.0,,49.0,,33.0,,,,19.0,,6.0,,12.0,64.0,,,59.0,,,,,,,,22.0,,22.0,,21.0,22.0,21.0,,,21.0,,,0.0,1.0,0.0,,
60,80.0,,175.0,,,344.0,1.0,3.0,2.0,1.0,,42.0,52.0,,52.0,57.0,,,,55.0,37.0,,49.0,34.0,,,,,,55.0,,50.0,56.0,59.0,,,57.0,55.0,,,37.0,,,54.0,,,6.0,5.0,6.0,11.0,,57.0,,,55.0,57.0,,60.0,,,,56.0,60.0,,,,15.0,1.0,0.0,,,0.0,
60,75.0,,170.0,,1567.0,,1.0,,3.0,,70.0,55.0,,,42.0,52.0,53.0,,46.0,63.0,42.0,63.0,,,,61.0,72.0,69.0,67.0,55.0,,60.0,51.0,,54.0,,,,,,58.0,,40.0,,,,,11.0,,8.0,59.0,,59.0,,,60.0,,,,62.0,54.0,,54.0,52.0,49.0,,,,,,,,
60,,32.0,,,922.0,,0.0,3.0,,1.0,,,63.0,62.0,31.0,57.0,,9.0,,21.0,7.0,,,,37.0,20.0,,35.0,,,,47.0,,,43.0,7.0,25.0,12.0,5.0,28.0,19.0,44.0,,,,,,,,,,20.0,21.0,,,20.0,24.0,24.0,25.0,,21.0,,,21.0,,21.0,60.0,,,,,,1.0
60,60.0,29.0,,,,,,,2.0,,66.0,,,56.0,,67.0,43.0,48.0,39.0,56.0,43.0,,46.0,,,58.0,,66.0,58.0,,,,70.0,,,,51.0,,56.0,,44.0,,,60.0,57.0,,,14.0,13.0,15.0,56.0,54.0,,54.0,,54.0,,56.0,,,,,,60.0,,,19.0,,,1.0,0.0,0.0,1.0
60,80.0,18.0,188.0,,1478.0,,0.0,3.0,,,54.0,34.0,51.0,51.0,,,,,58.0,53.0,32.0,,49.0,,49.0,50.0,,,56.0,,,47.0,60.0,,,28.0,66.0,58.0,,43.0,,56.0,,,,13.0,,,,7.0,,48.0,,46.0,46.0,48.0,48.0,52.0,,,58.0,,58.0,59.0,62.0,59.0,,1.0,0.0,0.0,,,1.0
60,65.0,,,,,,,3.0,,,,44.0,,64.0,48.0,57.0,,,,65.0,38.0,,46.0,,62.0,,,,69.0,57.0,,,,,,,44.0,,,,,,,,50.0,,,12.0,,12.0,55.0,58.0,57.0,57.0,57.0,,,62.0,,62.0,,,,57.0,53.0,57.0,,0.0,,1.0,0.0,0.0,1.0
60,74.0,,183.0,,,342.0,1.0,2.0,,,80.0,,,55.0,,,,38.0,49.0,,35.0,54.0,48.0,39.0,58.0,,,79.0,72.0,57.0,,40.0,,,57.0,42.0,64.0,55.0,48.0,49.0,,40.0,,,,,,,9.0,13.0,53.0,55.0,,,53.0,,,,56.0,,60.0,59.0,60.0,60.0,,,,,0.0,1.0,,,
60,63.0,25.0,,,,,0.0,,2.0,1.0,,61.0,,,44.0,,,,,53.0,,,,,36.0,,,70.0,66.0,60.0,,70.0,,,70.0,60.0,56.0,40.0,,,,55.0,38.0,49.0,,,,5.0,14.0,7.0,63.0,,61.0,,,60.0,61.0,61.0,56.0,61.0,55.0,,55.0,54.0,,,,0.0,0.0,1.0,0.0,0.0,1.0
60,,,,78.0,1535.0,322.0,1.0,3.0,,1.0,59.0,,,55.0,,,,,60.0,48.0,,58.0,48.0,,40.0,48.0,,,,58.0,60.0,,,,63.0,,62.0,,51.0,,41.0,,60.0,61.0,61.0,,,,,15.0,,51.0,,,49.0,51.0,,54.0,,,60.0,57.0,,,62.0,,17.0,,,,1.0,0.0,0.0
60,,19.0,182.0,,,302.0,0.0,,,,67.0,57.0,,,22.0,54.0,,65.0,,,,,,34.0,28.0,66.0,70.0,64.0,55.0,58.0,67.0,,,58.0,,51.0,,,59.0,,64.0,,19.0,15.0,,14.0,,,11.0,,,57.0,,59.0,59.0,57.0,,57.0,,,41.0,,41.0,,,,18.0,0.0,0.0,1.0,0.0,0.0,1.0
60,,29.0,179.0,,1499.0,,,3.0,2.0,1.0,,,53.0,52.0,,71.0,,,,60.0,31.0,49.0,,,57.0,,,38.0,60.0,53.0,40.0,61.0,72.0,68.0,74.0,,69.0,,39.0,,43.0,50.0,60.0,62.0,,,8.0,6.0,,8.0,,48.0,,,48.0,48.0,,51.0,56.0,,57.0,,,,60.0,57.0,15.0,,1.0,0.0,,,
60,,27.0,190.0,,878.0,,,2.0,,,64.0,,60.0,63.0,25.0,54.0,,6.0,,20.0,9.0,6.0,14.0,10.0,24.0,,,,,,,,32.0,24.0,56.0,,26.0,,,33.0,18.0,,,,,,61.0,60.0,54.0,63.0,21.0,17.0,18.0,,,,,,,,19.0,,19.0,,,,61.0,,,,,0.0,
60,,,187.0,74.0,1416.0,,,2.0,2.0,,,,,53.0,56.0,,,22.0,55.0,57.0,24.0,52.0,,32.0,49.0,54.0,62.0,,57.0,,54.0,,,62.0,63.0,31.0,,,,31.0,41.0,,,,,10.0,,,8.0,,,,,45.0,45.0,,,52.0,51.0,,60.0,,,,59.0,,15.0,,,,,0.0,0.0
60,,20.0,,,1585.0,349.0,,,2.0,1.0,72.0,,,60.0,,,48.0,49.0,52.0,55.0,,,,40.0,57.0,,,69.0,57.0,,68.0,48.0,,63.0,65.0,34.0,,54.0,,54.0,,44.0,,,,7.0,,,11.0,,,58.0,58.0,,58.0,,,61.0,,,60.0,60.0,,60.0,,,18.0,,,1.0,0.0,0.0,
60,,24.0,180.0,64.0,,,,3.0,,,70.0,50.0,,59.0,,68.0,48.0,,,61.0,44.0,,,30.0,58.0,60.0,73.0,68.0,69.0,68.0,,,,,,,,55.0,,,26.0,53.0,,,,,6.0,8.0,,10.0,58.0,58.0,,,58.0,,,62.0,62.0,62.0,,63.0,63.0,,,63.0,,1.0,,,,0.0,
60,,26.0,,62.0,1606.0,336.0,1.0,,3.0,1.0,,55.0,,,,,,52.0,,52.0,49.0,,,,48.0,59.0,,,83.0,,,60.0,,,,56.0,49.0,41.0,57.0,56.0,55.0,,33.0,32.0,,,15.0,,,,57.0,,,58.0,,60.0,60.0,,55.0,,,,,,,,,,0.0,,0.0,,
60,60.0,32.0,,71.0,1689.0,365.0,,,2.0,,76.0,,,,49.0,66.0,65.0,52.0,,,50.0,,41.0,55.0,,,,80.0,,57.0,,,,,,52.0,55.0,60.0,62.0,,33.0,,,46.0,,,,,,12.0,,,,,59.0,60.0,,,60.0,,60.0,60.0,60.0,,,,,,0.0,,0.0,,1.0
60,61.0,26.0,,,1479.0,,,3.0,2.0,1.0,,28.0,53.0,55.0,57.0,,57.0,,44.0,,,,43.0,32.0,,57.0,,,53.0,55.0,,30.0,62.0,,,27.0,,56.0,,,45.0,,,,57.0,7.0,,,,15.0,,53.0,,,50.0,,,57.0,,,61.0,59.0,61.0,60.0,60.0,60.0,,0.0,0.0,,,0.0,1.0
60,60.0,,,,,349.0,,,2.0,,72.0,,,,,70.0,51.0,,56.0,54.0,,45.0,,56.0,,52.0,,,63.0,61.0,,62.0,,,,,,,56.0,,,,,,60.0,11.0,,8.0,,,,54.0,,,,,56.0,57.0,,,,60.0,,60.0,,,19.0,0.0,0.0,1.0,,0.0,
60,72.0,,187.0,84.0,1397.0,,1.0,,,1.0,,,,,,59.0,40.0,,,54.0,47.0,58.0,41.0,,35.0,,52.0,54.0,,,,60.0,72.0,54.0,73.0,,28.0,20.0,59.0,50.0,53.0,52.0,,,14.0,14.0,7.0,,,14.0,,56.0,58.0,58.0,58.0,,58.0,56.0,52.0,56.0,,40.0,41.0,39.0,38.0,39.0,,0.0,0.0,1.0,,,
60,,22.0,,,1390.0,305.0,1.0,,,,,,,,,,26.0,38.0,,,25.0,,32.0,33.0,,35.0,66.0,64.0,,,67.0,52.0,75.0,66.0,79.0,,,,28.0,36.0,,,54.0,,,,5.0,7.0,,,47.0,,,,,,,42.0,,,,54.0,53.0,57.0,62.0,57.0,14.0,0.0,0.0,1.0,,,
60,,21.0,,76.0,1326.0,284.0,,,2.0,1.0,50.0,,,39.0,56.0,79.0,,,,45.0,26.0,,21.0,23.0,33.0,45.0,50.0,50.0,50.0,,74.0,,,,92.0,24.0,,55.0,,33.0,,,,,56.0,,9.0,7.0,,6.0,,,,36.0,36.0,35.0,,39.0,,,,,50.0,53.0,62.0,,,,0.0,1.0,,0.0,1.0
60,,,177.0,68.0,,,1.0,3.0,,1.0,,47.0,,61.0,56.0,73.0,,49.0,46.0,59.0,,,,35.0,,,68.0,,70.0,,,,66.0,84.0,74.0,,57.0,,49.0,50.0,,,54.0,,54.0,,,6.0,13.0,,,56.0,,,,56.0,58.0,59.0,60.0,,,,,,,60.0,17.0,,0.0,,,,
60,,,,,,313.0,,3.0,,,,60.0,52.0,61.0,24.0,53.0,51.0,,,,59.0,61.0,45.0,,,,63.0,63.0,,58.0,,62.0,,57.0,60.0,53.0,29.0,,,56.0,58.0,,,22.0,,,,14.0,6.0,12.0,62.0,,60.0,60.0,,60.0,,,54.0,60.0,,,45.0,,,,16.0,0.0,,1.0,0.0,0.0,
60,,,183.0,,1586.0,,0.0,,,,,,,51.0,,63.0,58.0,,,50.0,31.0,52.0,61.0,64.0,,,72.0,70.0,60.0,,,,59.0,,62.0,49.0,,,,40.0,,,56.0,,61.0,13.0,,,14.0,,50.0,,49.0,,49.0,52.0,52.0,,,,,,,60.0,60.0,,,,,,0.0,0.0,1.0
60,63.0,,180.0,,1664.0,,0.0,4.0,3.0,,54.0,,,,,60.0,,,,,,,,,,63.0,55.0,,,,68.0,59.0,53.0,66.0,,,,41.0,,,,,,,49.0,8.0,,11.0,,11.0,,60.0,,59.0,,60.0,,,62.0,63.0,58.0,,58.0,56.0,,,16.0,0.0,,,0.0,,
60,69.0,,,,,,,4.0,2.0,1.0,,,,,55.0,,,,,61.0,35.0,,38.0,,60.0,,,,51.0,,,51.0,,63.0,,,,54.0,50.0,60.0,,58.0,55.0,,,,11.0,6.0,,10.0,,,,56.0,,,59.0,,,,58.0,61.0,,58.0,,,15.0,1.0,0.0,0.0,1.0,0.0,0.0
