Overall,Potential,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,Goalkeeper Diving,Goalkeeper Handling, GoalkeeperKicking,Goalkeeper Positioning,Goalkeeper Reflexes,ST Rating,LW Rating,LF Rating,CF Rating,RF Rating,RW Rating,CAM Rating,LM Rating,CM Rating,RM Rating,LWB Rating,CDM Rating,RWB Rating,LB Rating,CB Rating,RB Rating,GK Rating,Attacking Work Rate_High,Attacking Work Rate_Low,Attacking Work Rate_Medium,Defensive Work Rate_High,Defensive Work Rate_Low,Defensive Work Rate_Medium
62,,17.0,,76.0,,355.0,0.0,,3.0,1.0,69.0,54.0,,,,,,,49.0,,54.0,,,,,71.0,69.0,69.0,71.0,57.0,67.0,58.0,54.0,64.0,,50.0,,32.0,54.0,,,58.0,,,,6.0,,,,11.0,61.0,63.0,,62.0,,,66.0,66.0,64.0,,,58.0,,57.0,52.0,,,0.0,0.0,,0.0,0.0,
62,65.0,26.0,176.0,70.0,,,1.0,,2.0,,,,53.0,61.0,57.0,63.0,56.0,52.0,51.0,,37.0,60.0,50.0,42.0,52.0,,,77.0,,56.0,,,65.0,67.0,63.0,,55.0,58.0,,50.0,,,,60.0,,15.0,,,11.0,,58.0,,57.0,,,,,61.0,57.0,61.0,62.0,59.0,,62.0,60.0,62.0,,0.0,,1.0,0.0,0.0,1.0
62,,28.0,,76.0,1808.0,374.0,1.0,3.0,3.0,1.0,71.0,,,62.0,61.0,61.0,,55.0,,59.0,59.0,,,,58.0,57.0,73.0,,,,69.0,68.0,,,57.0,60.0,,51.0,60.0,61.0,70.0,60.0,,65.0,64.0,13.0,,,,,,,,62.0,,,62.0,62.0,62.0,,62.0,,,62.0,,,,0.0,0.0,,0.0,,
62,64.0,,188.0,,1089.0,350.0,,,1.0,1.0,64.0,61.0,,,,59.0,12.0,19.0,17.0,21.0,16.0,13.0,,,25.0,25.0,35.0,52.0,,58.0,,,,35.0,48.0,13.0,19.0,,14.0,37.0,22.0,27.0,13.0,12.0,13.0,64.0,,,,,30.0,25.0,27.0,,27.0,25.0,28.0,,28.0,28.0,27.0,,27.0,,,27.0,,,0.0,,0.0,0.0,
62,64.0,28.0,188.0,,1566.0,,,3.0,2.0,,59.0,44.0,,,60.0,,,41.0,,,39.0,52.0,,37.0,,45.0,55.0,62.0,,,51.0,58.0,,63.0,76.0,,70.0,60.0,26.0,55.0,,,58.0,,,,,12.0,9.0,7.0,51.0,,48.0,48.0,,,,,53.0,54.0,,60.0,60.0,,,61.0,16.0,0.0,,,,,0.0
62,,,,79.0,1639.0,361.0,0.0,3.0,,,,58.0,,60.0,,70.0,,,,,,,57.0,50.0,,,80.0,,71.0,,63.0,,,,73.0,53.0,,,,,,54.0,30.0,36.0,,7.0,,7.0,8.0,16.0,62.0,61.0,61.0,61.0,61.0,61.0,,,58.0,,53.0,51.0,,,,52.0,,,0.0,0.0,,0.0,0.0
62,,,,75.0,,369.0,,3.0,,,72.0,56.0,,62.0,,70.0,,,,59.0,50.0,61.0,,,,,,,71.0,53.0,,,71.0,,65.0,,,,58.0,,,,49.0,,,,7.0,6.0,8.0,6.0,60.0,,,60.0,,61.0,,,,,60.0,59.0,60.0,59.0,,,15.0,,0.0,0.0,,0.0,0.0
62,62.0,29.0,,66.0,,,,3.0,,1.0,,,,,,54.0,59.0,59.0,,61.0,,,61.0,,57.0,62.0,,,,60.0,,,,,46.0,,54.0,24.0,,,,60.0,24.0,17.0,,8.0,,6.0,,11.0,62.0,,62.0,,62.0,62.0,,62.0,,,51.0,47.0,51.0,48.0,,,,,0.0,0.0,0.0,,0.0
62,,,,78.0,1474.0,,,2.0,3.0,1.0,,,48.0,63.0,22.0,52.0,,,56.0,,57.0,63.0,,,,,,73.0,74.0,55.0,77.0,59.0,65.0,46.0,,,,,64.0,,48.0,,17.0,20.0,,10.0,14.0,,,6.0,64.0,61.0,,62.0,,61.0,,,,,,39.0,,41.0,37.0,41.0,16.0,0.0,,1.0,0.0,0.0,
62,70.0,23.0,180.0,,,,,3.0,,,,,59.0,,25.0,,,,,62.0,,64.0,,41.0,,59.0,,73.0,64.0,57.0,,,58.0,59.0,,,47.0,22.0,61.0,60.0,,,23.0,,,11.0,,,,8.0,,,61.0,,,62.0,,64.0,58.0,,,45.0,48.0,,,45.0,17.0,,0.0,0.0,0.0,,0.0
62,69.0,22.0,176.0,,1738.0,365.0,,3.0,3.0,,65.0,,,64.0,,,62.0,56.0,47.0,,,,,58.0,,63.0,67.0,63.0,70.0,,,,,,60.0,58.0,56.0,,54.0,,,,,,51.0,13.0,,13.0,10.0,11.0,60.0,,61.0,61.0,,62.0,,,,,63.0,62.0,63.0,,58.0,,20.0,,0.0,0.0,0.0,0.0,
62,68.0,,181.0,75.0,1554.0,338.0,0.0,3.0,3.0,,77.0,59.0,,,,,59.0,58.0,34.0,,,63.0,,,49.0,,,,,,,,32.0,,50.0,59.0,,24.0,,,49.0,54.0,,32.0,,,,,7.0,,60.0,,,61.0,61.0,62.0,63.0,,,,52.0,47.0,,49.0,40.0,,18.0,,0.0,1.0,0.0,,0.0
62,,25.0,182.0,70.0,1387.0,308.0,0.0,3.0,2.0,,,26.0,43.0,50.0,,,25.0,25.0,62.0,,22.0,44.0,26.0,24.0,,54.0,,60.0,,51.0,55.0,,,,70.0,,,,26.0,38.0,,,,,,12.0,8.0,,,,45.0,,,43.0,43.0,,47.0,,,48.0,,60.0,,,,,18.0,0.0,,,,,
62,63.0,26.0,188.0,,,,0.0,3.0,,1.0,,54.0,,59.0,55.0,62.0,60.0,53.0,51.0,58.0,43.0,58.0,,38.0,,,,,,58.0,,60.0,67.0,,,,57.0,,56.0,56.0,52.0,49.0,55.0,,,,16.0,13.0,12.0,,59.0,59.0,58.0,58.0,58.0,,60.0,,,62.0,62.0,,,,,62.0,19.0,,0.0,0.0,0.0,0.0,
62,71.0,,,65.0,1565.0,,0.0,3.0,,,,,55.0,,32.0,,,62.0,,,54.0,,,50.0,,64.0,,,72.0,57.0,,64.0,,59.0,,55.0,,,,,,,30.0,,32.0,11.0,,,14.0,,62.0,62.0,,,61.0,,62.0,,,63.0,51.0,,51.0,49.0,,49.0,19.0,,0.0,0.0,,,0.0
62,,,,83.0,1424.0,317.0,1.0,,2.0,,60.0,29.0,,54.0,60.0,,23.0,21.0,65.0,,28.0,52.0,27.0,23.0,52.0,,,,,,56.0,,,,81.0,21.0,60.0,,22.0,31.0,33.0,52.0,,,,,13.0,,10.0,9.0,,44.0,,,45.0,,47.0,49.0,,49.0,57.0,,,,64.0,59.0,18.0,0.0,,0.0,,,
62,,,,,893.0,,,3.0,1.0,1.0,64.0,,,63.0,31.0,61.0,13.0,6.0,8.0,,,,12.0,11.0,20.0,15.0,,27.0,,47.0,34.0,47.0,,19.0,52.0,8.0,25.0,7.0,,22.0,16.0,21.0,5.0,15.0,10.0,,,,,,,18.0,19.0,19.0,19.0,18.0,21.0,,21.0,21.0,19.0,21.0,19.0,19.0,21.0,19.0,,0.0,,,0.0,,1.0
62,62.0,,206.0,102.0,1084.0,,,,1.0,,64.0,,60.0,63.0,,61.0,13.0,,18.0,18.0,20.0,16.0,20.0,,36.0,19.0,36.0,,35.0,58.0,41.0,45.0,48.0,19.0,73.0,16.0,,,9.0,,23.0,43.0,,,25.0,,,,,,29.0,24.0,,25.0,,24.0,28.0,27.0,28.0,27.0,26.0,29.0,26.0,,30.0,27.0,,0.0,0.0,,,0.0,
62,62.0,,,,1730.0,357.0,0.0,,2.0,,53.0,,59.0,60.0,,,,,60.0,,,,,62.0,56.0,,55.0,51.0,60.0,55.0,74.0,,75.0,,73.0,,,,,,62.0,64.0,61.0,62.0,60.0,,,,11.0,6.0,58.0,,,56.0,56.0,56.0,58.0,59.0,,,,62.0,,,,,17.0,0.0,0.0,,,0.0,0.0
62,71.0,20.0,,79.0,1517.0,330.0,1.0,,2.0,1.0,59.0,37.0,,51.0,,70.0,38.0,35.0,61.0,,33.0,,,,,51.0,,,57.0,61.0,,,69.0,71.0,,30.0,,,,52.0,38.0,49.0,,,,9.0,,,,12.0,52.0,49.0,,50.0,,,,,56.0,,,,,,65.0,,18.0,0.0,,,,0.0,0.0
62,,20.0,184.0,,1471.0,,,,,,,34.0,,49.0,64.0,55.0,,29.0,,58.0,,44.0,39.0,,53.0,49.0,,,,,60.0,,,,,,57.0,,38.0,49.0,,,64.0,65.0,64.0,8.0,14.0,6.0,,8.0,48.0,,46.0,46.0,46.0,,,,53.0,,58.0,,58.0,,64.0,,18.0,,0.0,,0.0,0.0,
62,,22.0,175.0,75.0,,355.0,1.0,3.0,3.0,,,,,63.0,30.0,,,,53.0,,54.0,62.0,,,,,84.0,83.0,71.0,,70.0,,,60.0,64.0,54.0,40.0,,,62.0,61.0,,26.0,,36.0,7.0,8.0,,,,,,63.0,,,,,65.0,58.0,65.0,,,52.0,,43.0,,,,,0.0,,0.0,
62,,,,71.0,,280.0,,2.0,2.0,,54.0,,,47.0,61.0,,15.0,,61.0,45.0,18.0,,18.0,12.0,33.0,47.0,,53.0,37.0,58.0,,20.0,80.0,58.0,81.0,15.0,,62.0,12.0,19.0,,53.0,,,,,10.0,12.0,9.0,,40.0,36.0,36.0,36.0,36.0,36.0,,,,41.0,,,53.0,55.0,62.0,55.0,17.0,0.0,,0.0,,0.0,0.0
62,62.0,,180.0,76.0,,,0.0,,3.0,,77.0,,56.0,,57.0,,,57.0,,57.0,55.0,,,,,,,76.0,,,67.0,64.0,67.0,,59.0,,,59.0,,,55.0,58.0,,,56.0,6.0,,15.0,8.0,8.0,,61.0,,,,,,,,,61.0,,,,60.0,,16.0,,,0.0,,0.0,0.0
62,,26.0,,74.0,1606.0,339.0,1.0,3.0,2.0,1.0,65.0,,50.0,59.0,,,,62.0,62.0,56.0,54.0,,44.0,,48.0,,,64.0,,,,62.0,,61.0,,62.0,,,,,64.0,56.0,40.0,36.0,32.0,11.0,14.0,,,,,59.0,,60.0,,59.0,,60.0,56.0,60.0,51.0,51.0,,,,50.0,,,0.0,0.0,0.0,0.0,
62,,21.0,,,1701.0,,,3.0,3.0,1.0,70.0,,,66.0,,58.0,,,,69.0,,65.0,,50.0,,64.0,,,74.0,56.0,,58.0,57.0,,55.0,50.0,,52.0,,56.0,55.0,56.0,,57.0,,,,,8.0,8.0,,,61.0,61.0,,,,,64.0,,,61.0,62.0,61.0,,61.0,,0.0,,,0.0,0.0,1.0
62,74.0,21.0,185.0,,,,,,1.0,1.0,63.0,59.0,,,22.0,59.0,14.0,6.0,12.0,16.0,,9.0,10.0,11.0,,,22.0,21.0,,,46.0,,61.0,27.0,,9.0,19.0,6.0,6.0,25.0,15.0,37.0,7.0,10.0,12.0,,,,,,,16.0,17.0,17.0,,16.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,18.0,21.0,,,0.0,,,0.0,,
62,74.0,17.0,185.0,,1538.0,336.0,,2.0,,,,38.0,,60.0,61.0,,58.0,34.0,,65.0,37.0,,38.0,,48.0,,,65.0,68.0,,,51.0,64.0,55.0,,,,,40.0,39.0,,,59.0,,,,,14.0,,8.0,52.0,53.0,51.0,,51.0,,,,,56.0,,61.0,,62.0,64.0,,15.0,,,,0.0,,
62,65.0,,187.0,,1526.0,,,3.0,2.0,1.0,62.0,,50.0,53.0,,64.0,,32.0,66.0,60.0,,,40.0,36.0,50.0,55.0,64.0,61.0,,58.0,57.0,54.0,61.0,62.0,,33.0,,61.0,30.0,,46.0,59.0,63.0,,60.0,6.0,9.0,,,,,49.0,49.0,49.0,49.0,,52.0,,55.0,,59.0,61.0,59.0,61.0,,61.0,19.0,,0.0,1.0,0.0,0.0,1.0
62,62.0,,,,,,0.0,3.0,,,78.0,54.0,,62.0,28.0,67.0,,,,51.0,,,,30.0,31.0,61.0,,78.0,,,73.0,,,80.0,61.0,41.0,,,,,,44.0,,,20.0,,,,7.0,,61.0,,60.0,60.0,60.0,61.0,,62.0,,,50.0,44.0,,,,,18.0,,0.0,0.0,,0.0,
62,71.0,22.0,171.0,63.0,,,0.0,,2.0,,65.0,51.0,,69.0,,41.0,,48.0,48.0,68.0,,,,,,,69.0,62.0,,,84.0,59.0,,34.0,39.0,46.0,,,58.0,,57.0,68.0,,,57.0,,,8.0,,12.0,,,62.0,62.0,62.0,,66.0,64.0,,,,59.0,,,55.0,,,0.0,0.0,,0.0,,1.0
62,,,175.0,,,,1.0,3.0,2.0,1.0,82.0,62.0,48.0,,23.0,,39.0,,54.0,,57.0,,49.0,,,,,81.0,,60.0,,68.0,56.0,57.0,51.0,,,21.0,,49.0,,56.0,,19.0,12.0,,14.0,,,,,,62.0,,62.0,,,61.0,53.0,,45.0,,45.0,43.0,38.0,43.0,19.0,0.0,0.0,,0.0,,
62,65.0,25.0,163.0,59.0,1455.0,,,,,1.0,85.0,,54.0,,22.0,37.0,,47.0,33.0,,49.0,,,43.0,49.0,,87.0,,83.0,51.0,89.0,,35.0,59.0,29.0,,31.0,,57.0,,,48.0,17.0,25.0,22.0,7.0,8.0,9.0,6.0,10.0,56.0,,59.0,59.0,59.0,,62.0,63.0,,63.0,49.0,42.0,49.0,,,45.0,15.0,,,0.0,0.0,0.0,
62,,28.0,188.0,,920.0,,,2.0,1.0,,62.0,,,,19.0,,13.0,8.0,,25.0,8.0,8.0,14.0,10.0,,15.0,19.0,19.0,29.0,,,,49.0,,61.0,9.0,18.0,14.0,6.0,36.0,,34.0,7.0,10.0,13.0,,,,,,,18.0,20.0,20.0,20.0,18.0,23.0,22.0,26.0,22.0,21.0,25.0,21.0,21.0,,,63.0,0.0,,,0.0,,1.0
62,63.0,,,,,348.0,,,,1.0,,61.0,54.0,,20.0,68.0,53.0,64.0,51.0,58.0,,64.0,,,55.0,,82.0,,,59.0,72.0,61.0,,70.0,,57.0,55.0,16.0,,,,63.0,17.0,,,14.0,,9.0,9.0,8.0,,,,,61.0,,62.0,,56.0,,47.0,44.0,,44.0,39.0,44.0,18.0,,0.0,1.0,0.0,0.0,
62,,20.0,,80.0,,,0.0,,2.0,1.0,,38.0,,56.0,,66.0,56.0,,48.0,,35.0,59.0,,,,,68.0,73.0,,59.0,47.0,49.0,62.0,,,41.0,,57.0,49.0,38.0,,46.0,,64.0,,13.0,13.0,6.0,14.0,,,,52.0,52.0,,54.0,54.0,57.0,,57.0,,,,,61.0,,,,,0.0,0.0,0.0,1.0
62,74.0,19.0,,,,337.0,,3.0,,1.0,,,,,,67.0,39.0,29.0,60.0,,28.0,,,42.0,56.0,,,,,,78.0,44.0,78.0,55.0,,,,,41.0,,42.0,44.0,,,,,,7.0,,5.0,,,,50.0,,51.0,53.0,,55.0,54.0,60.0,61.0,60.0,,,61.0,16.0,,,0.0,,0.0,
62,,29.0,183.0,79.0,,,,,2.0,,,52.0,56.0,56.0,,68.0,54.0,52.0,50.0,58.0,49.0,,48.0,45.0,,54.0,,,52.0,,,52.0,53.0,,68.0,53.0,,61.0,53.0,57.0,44.0,,,55.0,,,11.0,,11.0,6.0,58.0,,,,57.0,58.0,59.0,,60.0,61.0,62.0,61.0,,,,62.0,,,0.0,0.0,0.0,0.0,
62,74.0,,178.0,73.0,,,,,,,,61.0,,66.0,34.0,,49.0,,,,,,,,53.0,62.0,,71.0,89.0,63.0,,64.0,,,56.0,,,,65.0,61.0,,65.0,,34.0,32.0,12.0,,7.0,,11.0,,63.0,,63.0,,,65.0,,,,52.0,50.0,52.0,,46.0,,19.0,0.0,0.0,1.0,0.0,0.0,
62,,22.0,183.0,,,308.0,,2.0,2.0,1.0,64.0,,41.0,45.0,62.0,,26.0,16.0,,58.0,17.0,,19.0,,,48.0,,62.0,56.0,54.0,53.0,37.0,73.0,,83.0,21.0,53.0,,19.0,29.0,,50.0,61.0,64.0,,,8.0,10.0,,10.0,43.0,40.0,,,40.0,40.0,,46.0,49.0,,57.0,60.0,57.0,,,,,,0.0,,0.0,,1.0
62,,,,74.0,968.0,343.0,1.0,3.0,1.0,1.0,,61.0,60.0,,36.0,62.0,12.0,8.0,11.0,17.0,,10.0,,,19.0,18.0,37.0,35.0,36.0,,,45.0,,,49.0,7.0,30.0,11.0,7.0,40.0,16.0,,8.0,11.0,12.0,,,,,,,20.0,,,22.0,20.0,,23.0,24.0,23.0,22.0,23.0,22.0,22.0,23.0,22.0,,0.0,,,0.0,0.0,
62,72.0,,188.0,,1615.0,,0.0,3.0,,1.0,,,53.0,62.0,,,44.0,63.0,,,,,,44.0,,,71.0,,,,,61.0,67.0,56.0,78.0,,,40.0,,52.0,55.0,60.0,34.0,41.0,,10.0,6.0,10.0,14.0,,64.0,60.0,61.0,61.0,,,,,,,54.0,,,,53.0,,16.0,0.0,0.0,,0.0,,
62,,,,,,,0.0,3.0,,1.0,,27.0,,,,,47.0,24.0,56.0,58.0,,,23.0,28.0,,,62.0,,52.0,58.0,52.0,40.0,65.0,66.0,,17.0,,61.0,21.0,,42.0,53.0,,,,,,,6.0,,45.0,,44.0,44.0,,46.0,,51.0,,51.0,,,61.0,62.0,,62.0,,0.0,0.0,1.0,0.0,,
62,,,,79.0,1339.0,,0.0,,,,63.0,25.0,39.0,43.0,63.0,,,,,50.0,15.0,,17.0,,47.0,,57.0,,,,55.0,42.0,,65.0,,19.0,62.0,,,,27.0,45.0,,,60.0,,,,8.0,,,40.0,40.0,40.0,,40.0,43.0,,,,57.0,,57.0,,,60.0,,0.0,0.0,1.0,0.0,,
62,,21.0,,,1533.0,338.0,0.0,,,1.0,69.0,62.0,,,30.0,54.0,,62.0,45.0,,51.0,,,47.0,50.0,70.0,,,,,51.0,,55.0,,,,33.0,,54.0,50.0,,,27.0,34.0,28.0,,6.0,11.0,12.0,11.0,,,61.0,,61.0,,62.0,63.0,,,50.0,46.0,50.0,47.0,,47.0,,,,0.0,,,0.0
62,73.0,,,69.0,1472.0,317.0,0.0,2.0,2.0,,56.0,,,60.0,,,60.0,,,,,64.0,,,42.0,,,56.0,63.0,,,30.0,49.0,57.0,50.0,,59.0,,,,,,,64.0,,,6.0,9.0,,9.0,51.0,54.0,51.0,51.0,,,54.0,56.0,54.0,,,58.0,62.0,62.0,,62.0,18.0,0.0,0.0,,0.0,0.0,
62,,19.0,191.0,,,306.0,1.0,2.0,,,53.0,26.0,50.0,,,68.0,,,62.0,63.0,29.0,,31.0,26.0,,,52.0,,53.0,,,34.0,,,76.0,25.0,54.0,,,,28.0,53.0,,63.0,,14.0,,6.0,,6.0,,,42.0,42.0,,44.0,,49.0,52.0,49.0,,,,60.0,64.0,60.0,16.0,0.0,,0.0,0.0,0.0,
62,77.0,18.0,177.0,70.0,1510.0,328.0,0.0,2.0,,,80.0,,51.0,54.0,,,61.0,22.0,42.0,,,55.0,,30.0,47.0,,83.0,,,,,42.0,62.0,64.0,,,60.0,,,43.0,,49.0,,,63.0,,,11.0,6.0,7.0,,53.0,49.0,49.0,49.0,53.0,,,,57.0,,56.0,61.0,,,,16.0,0.0,0.0,,0.0,,
62,72.0,21.0,,80.0,1381.0,297.0,1.0,,2.0,1.0,,29.0,42.0,,,,,,53.0,,,,,,50.0,44.0,,54.0,49.0,54.0,,42.0,74.0,,72.0,21.0,59.0,,,30.0,,49.0,60.0,,68.0,6.0,7.0,12.0,,7.0,44.0,,40.0,40.0,,40.0,,45.0,,,56.0,,,58.0,64.0,,,,0.0,1.0,,0.0,0.0
62,73.0,,180.0,,,374.0,,3.0,,,74.0,,,,,70.0,,49.0,,61.0,,61.0,74.0,,,60.0,,74.0,80.0,,,,,,70.0,,,,,,,62.0,57.0,,60.0,,5.0,,14.0,10.0,60.0,59.0,,58.0,,59.0,,,60.0,,,,,,,,18.0,,,,0.0,0.0,
62,,17.0,175.0,,,,0.0,,2.0,,,,58.0,63.0,,,,59.0,,,,63.0,,55.0,,59.0,72.0,75.0,,,72.0,,34.0,56.0,44.0,,32.0,,53.0,,,48.0,22.0,23.0,,12.0,9.0,10.0,10.0,,,,,,60.0,,,63.0,,63.0,50.0,45.0,50.0,,36.0,47.0,17.0,0.0,0.0,,0.0,0.0,
62,,18.0,170.0,71.0,1603.0,349.0,0.0,,3.0,1.0,,58.0,,64.0,,,,,45.0,60.0,,,,,,,74.0,69.0,,,63.0,,32.0,51.0,58.0,57.0,,,,,,62.0,45.0,55.0,45.0,12.0,,,8.0,7.0,,62.0,62.0,,62.0,62.0,,,,63.0,57.0,,,56.0,51.0,56.0,17.0,0.0,,1.0,,0.0,1.0
62,72.0,20.0,,,1559.0,,1.0,3.0,3.0,1.0,,49.0,60.0,,,,,,,,,,,48.0,,69.0,,,69.0,53.0,,,,,33.0,38.0,46.0,35.0,,62.0,,,,41.0,32.0,14.0,15.0,13.0,,,,,,,,,,,61.0,63.0,53.0,,53.0,51.0,46.0,51.0,20.0,,,1.0,,,
62,69.0,23.0,177.0,,1514.0,325.0,0.0,2.0,,,,63.0,59.0,61.0,21.0,50.0,55.0,,,,48.0,,,36.0,60.0,,,72.0,,,71.0,63.0,63.0,54.0,,61.0,26.0,19.0,,,63.0,49.0,,18.0,11.0,,9.0,14.0,7.0,11.0,63.0,,,,,,,,57.0,63.0,45.0,,45.0,42.0,36.0,42.0,16.0,,0.0,,,0.0,
62,,20.0,,,,,0.0,2.0,,,,,,,,54.0,39.0,28.0,69.0,70.0,,46.0,26.0,33.0,,55.0,59.0,47.0,50.0,56.0,47.0,,73.0,51.0,56.0,36.0,,55.0,,,,,,,70.0,7.0,,7.0,5.0,,48.0,46.0,46.0,46.0,,46.0,,49.0,,49.0,,59.0,59.0,61.0,,,,0.0,,0.0,,,0.0
62,,32.0,,86.0,,,0.0,2.0,,,,,,,,71.0,,,,,,63.0,70.0,,,,,64.0,,,,78.0,70.0,64.0,74.0,51.0,74.0,,,,,,,56.0,56.0,16.0,7.0,,12.0,,62.0,60.0,,,,,,62.0,62.0,62.0,61.0,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0
62,67.0,23.0,,,1470.0,,1.0,,,,74.0,55.0,,62.0,21.0,,,,,61.0,,,,32.0,50.0,62.0,,72.0,,,,,57.0,,,,26.0,17.0,,58.0,,57.0,20.0,,22.0,,12.0,6.0,11.0,6.0,,61.0,,,60.0,,62.0,63.0,56.0,,,,48.0,44.0,35.0,44.0,,,0.0,0.0,0.0,,1.0
62,62.0,,,,1713.0,367.0,,,2.0,,71.0,,54.0,59.0,55.0,75.0,58.0,,,,47.0,56.0,,,,,70.0,,65.0,,,53.0,67.0,,79.0,50.0,65.0,,,,56.0,,,,,,,,13.0,,,59.0,,,58.0,59.0,60.0,62.0,,62.0,,61.0,,,,62.0,20.0,,,,,0.0,0.0
62,66.0,23.0,,68.0,1667.0,,,3.0,3.0,1.0,70.0,58.0,61.0,,,52.0,,57.0,36.0,,,60.0,60.0,,,,,70.0,75.0,,,,,71.0,,,39.0,,,61.0,,,52.0,,,,,8.0,9.0,11.0,,61.0,,,,,,,,,,,60.0,,,58.0,,,,0.0,0.0,0.0,
62,68.0,21.0,,75.0,,,0.0,,,1.0,69.0,35.0,42.0,,,,,32.0,53.0,37.0,,63.0,,37.0,33.0,49.0,70.0,68.0,59.0,64.0,67.0,29.0,,58.0,,38.0,,59.0,51.0,43.0,,44.0,,,67.0,,8.0,5.0,,13.0,50.0,,,50.0,50.0,53.0,51.0,55.0,50.0,55.0,,,61.0,,62.0,62.0,16.0,0.0,0.0,,,0.0,
62,62.0,,,,1621.0,,0.0,,2.0,,53.0,,,60.0,,70.0,,,,64.0,,,51.0,,62.0,,52.0,54.0,48.0,,54.0,60.0,59.0,75.0,74.0,,56.0,61.0,58.0,62.0,,,,55.0,,7.0,9.0,8.0,,,61.0,,,,60.0,58.0,62.0,,62.0,61.0,60.0,,60.0,,,,,0.0,0.0,,,,1.0
62,75.0,,183.0,,1048.0,342.0,,2.0,1.0,1.0,59.0,,,61.0,,56.0,14.0,8.0,10.0,24.0,5.0,11.0,14.0,12.0,16.0,,,,,,,45.0,65.0,31.0,49.0,9.0,,8.0,4.0,,17.0,31.0,,13.0,13.0,,,,,,27.0,,27.0,27.0,27.0,26.0,30.0,29.0,,,,,26.0,25.0,,25.0,,0.0,0.0,,0.0,,
62,,,178.0,70.0,1622.0,349.0,1.0,,,1.0,,,55.0,,,57.0,50.0,58.0,38.0,57.0,,66.0,56.0,55.0,51.0,,79.0,,,55.0,,60.0,56.0,,57.0,52.0,47.0,35.0,,,53.0,59.0,35.0,,,11.0,11.0,11.0,,8.0,60.0,,,,,,,63.0,58.0,,53.0,50.0,,51.0,45.0,51.0,18.0,,0.0,0.0,0.0,0.0,
62,,,175.0,,1344.0,286.0,1.0,2.0,,1.0,,25.0,,43.0,62.0,59.0,28.0,20.0,,,30.0,24.0,24.0,21.0,,,,55.0,49.0,60.0,70.0,36.0,,52.0,61.0,21.0,,,22.0,33.0,,60.0,60.0,65.0,,6.0,7.0,10.0,,7.0,43.0,40.0,40.0,40.0,,,44.0,44.0,49.0,44.0,,60.0,,59.0,64.0,,15.0,,0.0,1.0,0.0,,1.0
62,,25.0,178.0,75.0,1609.0,,,3.0,,,,53.0,58.0,64.0,42.0,,46.0,,,,,,44.0,44.0,65.0,66.0,62.0,71.0,,67.0,72.0,,,,,,62.0,44.0,57.0,54.0,,,,44.0,,9.0,,,12.0,8.0,61.0,,61.0,,61.0,61.0,64.0,64.0,63.0,,,57.0,,55.0,,55.0,,,0.0,,0.0,0.0,
62,71.0,20.0,164.0,64.0,1472.0,318.0,,,,,,,56.0,61.0,24.0,,,,34.0,,58.0,66.0,55.0,,,60.0,,75.0,,55.0,,61.0,,,39.0,,,,,,,,23.0,,29.0,8.0,6.0,,,8.0,58.0,,,60.0,,61.0,,63.0,,63.0,50.0,43.0,,46.0,34.0,,16.0,,0.0,,0.0,,
62,72.0,19.0,177.0,,,370.0,,2.0,,1.0,,,63.0,64.0,,,,,,68.0,46.0,64.0,58.0,,65.0,,70.0,70.0,66.0,60.0,,62.0,52.0,,59.0,47.0,54.0,59.0,54.0,,,,,60.0,,14.0,5.0,13.0,,6.0,,62.0,61.0,61.0,,,,65.0,,65.0,65.0,64.0,,64.0,,,16.0,0.0,0.0,,0.0,0.0,
62,79.0,20.0,190.0,81.0,,332.0,1.0,2.0,1.0,1.0,62.0,60.0,,,26.0,61.0,11.0,8.0,12.0,17.0,8.0,10.0,14.0,,15.0,13.0,28.0,,30.0,50.0,23.0,,33.0,,63.0,6.0,,8.0,7.0,23.0,12.0,,5.0,14.0,,,,,,,22.0,17.0,18.0,,18.0,17.0,19.0,20.0,20.0,,19.0,,,19.0,22.0,19.0,,0.0,0.0,,0.0,,
62,65.0,,185.0,,,336.0,,3.0,,,,,,55.0,,70.0,,45.0,,61.0,,,,41.0,63.0,58.0,54.0,52.0,54.0,,,48.0,,75.0,73.0,42.0,,62.0,46.0,,,55.0,,59.0,,7.0,,9.0,10.0,,,52.0,,,53.0,52.0,56.0,57.0,,57.0,60.0,63.0,60.0,,63.0,60.0,,,0.0,1.0,,0.0,0.0
